지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),일사 QC플래그,적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,서울,2025-02-03 8:00,-4.7,,,,3.1,,270,,56,,2.4,-12.1,1008.5,,1019.5,,0.1,,0.03,,,,0,0,,,2734,,,-3.1,,-0.2,-0.4,0.2,0.7
108,서울,2025-02-03 9:00,-4.7,,,,5.5,,290,,53,,2.3,-12.8,1009.5,,1020.5,,1,,0.44,,,,0,0,,,3072,,,-2.7,,-0.2,-0.5,0.1,0.6
108,서울,2025-02-03 10:00,-4.3,,,,5.7,,270,,47,,2.1,-13.9,1009.7,,1020.7,,1,,1.18,,,,0,0,,,3386,,,-0.5,,-0.2,-0.6,-0.2,0.3
108,서울,2025-02-03 11:00,-3.9,,,,4.7,,290,,43,,2,-14.6,1009.8,,1020.8,,1,,1.78,,,,0,0,,,3399,,,-0.1,,-0.2,-0.6,-0.2,0.4
108,서울,2025-02-03 12:00,-3,,,,5.5,,270,,39,,1.9,-15,1009.5,,1020.5,,1,,2.21,,,,0,0,,,3813,,,1.6,,-0.3,-0.6,-0.1,0.3
108,서울,2025-02-03 13:00,-3,,,,4.5,,290,,35,,1.7,-16.3,1008.9,,1019.9,,1,,2.43,,,,0,0,,,4258,,,3.3,,-0.3,-0.7,-0.2,0.4
108,서울,2025-02-03 14:00,-2.2,,,,5.2,,270,,34,,1.8,-15.9,1008.1,,1019,,1,,2.39,,,,0,0,,,4212,,,4.9,,-0.3,-0.6,-0.2,0.4
108,서울,2025-02-03 15:00,-1.8,,,,5,,270,,31,,1.7,-16.7,1007.6,,1018.5,,1,,2.1,,,,0,0,,,4608,,,4.3,,-0.3,-0.6,-0.2,0.3
108,서울,2025-02-03 16:00,-2.5,,,,4.5,,270,,31,,1.6,-17.3,1008,,1018.9,,1,,1.51,,,,0,0,,,4312,,,0.4,,-0.2,-0.6,-0.2,0.4
108,서울,2025-02-03 17:00,-2.9,,,,4.9,,270,,38,,1.9,-15.2,1008.2,,1019.1,,1,,0.81,,,,0,0,,,3825,,,-0.3,,-0.2,-0.6,-0.2,0.3
108,서울,2025-02-03 18:00,-4.4,,,,4.2,,290,,43,,1.9,-15.1,1008.9,,1019.9,,0.5,,0.2,,,,0,0,,,3910,,,-1.2,,-1,-0.6,0,0.4
108,서울,2025-02-03 19:00,-5.3,,,,3.7,,270,,48,,2,-14.6,1009.3,,1020.4,,,9,,9,,,0,0,,,3784,,,-1.6,,-0.5,-0.6,0.2,0.7
108,서울,2025-02-03 20:00,-6.2,,,,5.1,,290,,50,,1.9,-14.9,1010,,1021.1,,,9,,9,,,0,0,,,3533,,,-2.4,,-0.8,-0.6,0.2,0.7
108,서울,2025-02-03 21:00,-7.1,,,,4.6,,290,,55,,2,-14.6,1010.7,,1021.8,,,9,,9,,,0,0,,,3105,,,-3.6,,-0.9,-0.7,0.2,0.7
108,서울,2025-02-03 22:00,-7.8,,,,4.7,,270,,53,,1.8,-15.7,1010.8,,1022,,,9,,9,,,0,0,,,3917,,,-4.7,,-0.8,-0.8,0.2,0.8
108,서울,2025-02-03 23:00,-8.1,,,,3,,270,,55,,1.8,-15.5,1010.6,,1021.8,,,9,,9,,,0,0,,,3607,,,-5.3,,-0.9,-0.9,0.2,0.8
108,서울,2025-02-04 0:00,-8.2,,,,4.2,,270,,53,,1.7,-16.1,1010.6,,1021.8,,,9,,9,,,0,0,,,4191,,,-5.7,,-1,-1,0.2,0.8
108,서울,2025-02-04 1:00,-8.5,,,,3,,290,,51,,1.6,-16.8,1010.2,,1021.4,,,9,,9,,,0,0,,,3783,,,-6.1,,-1.1,-1.1,0.2,0.8
108,서울,2025-02-04 2:00,-8.9,,,,3.8,,290,,49,,1.5,-17.6,1010.4,,1021.6,,,9,,9,,,0,0,,,3433,,,-6.5,,-1.2,-1.2,0.2,0.7
108,서울,2025-02-04 3:00,-9.5,,,,3.5,,270,,52,,1.6,-17.5,1010.1,,1021.3,,,9,,9,,,0,0,,,3380,,,-6.6,,-1.1,-1.3,0.2,0.7
108,서울,2025-02-04 4:00,-9.9,,,,3.6,,270,,53,,1.5,-17.6,1009.5,,1020.8,,,9,,9,,,0,0,,,3572,,,-6.8,,-1.1,-1.5,0,0.6
108,서울,2025-02-04 5:00,-10.5,,,,3.6,,250,,55,,1.5,-17.8,1009.2,,1020.5,,,9,,9,,,0,0,,,3428,,,-7,,-1.2,-1.6,0,0.5
108,서울,2025-02-04 6:00,-10.7,,,,3.5,,270,,54,,1.5,-18.2,1009,,1020.3,,,9,,9,,,0,0,,,3679,,,-7.2,,-1.3,-1.6,0.2,0.7
108,서울,2025-02-04 7:00,-11.2,,,,3.1,,270,,55,,1.4,-18.4,1009.1,,1020.4,,,9,,9,,,0,0,,,3045,,,-7.4,,-1.4,-1.7,0.2,0.7
108,서울,2025-02-04 8:00,-11.4,,,,2.7,,290,,56,,1.4,-18.4,1009.5,,1020.8,,0.1,,0.02,,,,0,0,,,3061,,,-7.3,,-1.5,-1.8,0.1,0.7
108,서울,2025-02-04 9:00,-11,,,,2.8,,290,,50,,1.3,-19.4,1009.7,,1021,,1,,0.48,,,,0,0,,,3067,,,-6.1,,-1.5,-1.9,0.1,0.7
108,서울,2025-02-04 10:00,-10.1,,,,4.5,,290,,47,,1.3,-19.2,1009.4,,1020.7,,1,,1.23,,,,0,0,,,3420,,,-1.9,,-1.4,-1.8,0.1,0.6
108,서울,2025-02-04 11:00,-9.3,,,,4.3,,290,,44,,1.3,-19.3,1009.3,,1020.5,,1,,1.84,,,,0,0,,,3697,,,-0.5,,-1.2,-1.7,0,0.6
108,서울,2025-02-04 12:00,-7.9,,,,4.1,,270,,44,,1.5,-18,1008.7,,1019.9,,1,,2.27,,,,0,0,,,3548,,,0.8,,-1.1,-1.5,0,0.6
108,서울,2025-02-04 13:00,-6.7,,,,4.2,,270,,41,,1.5,-17.7,1008.2,,1019.3,,1,,2.47,,,,0,0,,,3885,,,2.6,,-0.9,-1.4,-0.3,0.3
108,서울,2025-02-04 14:00,-6.7,,,,5.4,,290,,39,,1.5,-18.3,1007.3,,1018.4,,1,,2.43,,,,0,0,,,4296,,,3.2,,-0.8,-1.2,-0.2,0.3
108,서울,2025-02-04 15:00,-5.9,,,,5.3,,270,,40,,1.6,-17.3,1006.9,,1018,,1,,2.14,,,,0,0,,,3772,,,3.1,,-0.7,-1.1,-0.2,0.3
108,서울,2025-02-04 16:00,-5.8,,,,4.8,,270,,41,,1.6,-16.9,1006.8,,1017.8,,1,,1.61,,,,0,0,,,3917,,,0.5,,-0.6,-1,-0.2,0.4
108,서울,2025-02-04 17:00,-6.3,,,,4.3,,270,,43,,1.6,-16.8,1006.7,,1017.8,,1,,0.9,,,,0,0,,,4044,,,-0.5,,-0.7,-1.1,-0.2,0.4
108,서울,2025-02-04 18:00,-7.4,,,,3.3,,290,,49,,1.7,-16.3,1006.7,,1017.8,,0.6,,0.24,,,,0,0,,,3896,,,-1.5,,-0.8,-1.2,-0.2,0.4
108,서울,2025-02-04 19:00,-8.2,,,,3.4,,270,,50,,1.6,-16.8,1007,,1018.2,,,9,,9,,,0,0,,,3807,,,-3.1,,-1,-1.3,0,0.6
108,서울,2025-02-04 20:00,-8.8,,,,3.2,,270,,51,,1.6,-17.1,1007.5,,1018.7,,,9,,9,,,0,0,,,3865,,,-5.2,,-1.2,-1.5,0,0.6
108,서울,2025-02-04 21:00,-9.2,,,,3.8,,270,,55,,1.7,-16.5,1007.9,,1019.1,,,9,,9,,,0,0,,,3259,,,-6.2,,-1.4,-1.7,0,0.6
108,서울,2025-02-04 22:00,-9.8,,,,3.2,,290,,59,,1.7,-16.3,1008.3,,1019.5,,,9,,9,,,0,0,,,3475,,,-6.7,,-1.4,-1.8,0.1,0.7
108,서울,2025-02-04 23:00,-10.4,,,,3,,270,,60,,1.7,-16.6,1008.5,,1019.8,,,9,,9,,,0,0,,,3412,,,-7.1,,-1.6,-1.9,0.1,0.7
108,서울,2025-02-05 0:00,-10.5,,,,3.9,,270,,62,,1.7,-16.3,1008.2,,1019.5,,,9,,9,,,0,0,,,3586,,,-7.4,,-1.8,-2,0.1,0.7
108,서울,2025-02-05 1:00,-10.6,,,,3.1,,290,,62,,1.7,-16.4,1008.1,,1019.4,,,9,,9,,,0,0,,,3745,,,-7.6,,-2,-2.2,0.1,0.7
108,서울,2025-02-05 2:00,-10.9,,,,2.6,,290,,61,,1.6,-16.9,1008,,1019.3,,,9,,9,,,0,0,,,3865,,,-7.7,,-2,-2.3,0,0.7
108,서울,2025-02-05 3:00,-11.3,,,,2.2,,250,,62,,1.6,-17.1,1007.6,,1018.9,,,9,,9,,,0,0,,,3653,,,-7.8,,-2.5,-2.4,0,0.6
108,서울,2025-02-05 4:00,-11.4,,,,2.5,,270,,62,,1.6,-17.2,1007.1,,1018.4,,,9,,9,,,0,0,,,3355,,,-7.9,,-2.4,-2.5,0,0.6
108,서울,2025-02-05 5:00,-11.6,,,,2.4,,250,,65,,1.6,-16.8,1007,,1018.3,,,9,,9,,,0,0,,,3547,,,-7.8,,-2.4,-2.6,0,0.6
108,서울,2025-02-05 6:00,-11.4,,,,2.1,,270,,65,,1.7,-16.6,1006.6,,1017.9,,,9,,9,,,0,0,,,3611,,,-7.9,,-2.5,-2.7,-0.1,0.6
108,서울,2025-02-05 7:00,-11.3,,,,2.7,,270,,60,,1.6,-17.5,1006.6,,1017.9,,,9,,9,,,0,0,,,4140,,,-8.1,,-2.6,-2.8,-0.1,0.6
108,서울,2025-02-05 8:00,-11.2,,,,1.9,,290,,58,,1.5,-17.8,1007.4,,1018.7,,0.1,,0.02,,,,0,0,,,3800,,,-7.9,,-2.7,-2.9,-0.1,0.5
108,서울,2025-02-05 9:00,-10.5,,,,3.5,,270,,55,,1.5,-17.8,1008.4,,1019.7,,0.5,,0.34,,,,9,0,Ci,,4020,,,-5.8,,-2.7,-2.9,-0.2,0.5
108,서울,2025-02-05 10:00,-9.5,,,,2.5,,320,,49,,1.5,-18.2,1008.1,,1019.3,,0.1,,0.59,,,,9,0,Ci,,3624,,,-3.3,,-2.7,-2.7,-0.3,0.4
108,서울,2025-02-05 11:00,-8.6,,,,3.3,,270,,42,,1.3,-19.2,1007.9,,1019.1,,0.4,,0.91,,,,9,2,ScCi,15,4006,,,-2.2,,-2.3,-2.4,-0.3,0.4
108,서울,2025-02-05 12:00,-7.5,,,,3,,270,,39,,1.4,-19.1,1007.4,,1018.5,,0.2,,0.82,,,,7,1,ScCi,14,4218,,,-1,,-2,-2.1,-0.3,0.4
108,서울,2025-02-05 13:00,-5.6,,,,6.6,,290,,34,,1.4,-19,1006.6,,1017.6,,0.9,,2.11,,,,0,0,,,4123,,,0.9,,-1.9,-2,-0.8,-0.1
108,서울,2025-02-05 14:00,-4.1,,,,3.8,,270,,34,,1.5,-17.6,1005.8,,1016.8,,1,,2.41,,,,0,0,,,4031,,,3.7,,-1.7,-1.6,-0.5,0.2
108,서울,2025-02-05 15:00,-3.9,,,,3.9,,290,,35,,1.6,-17.1,1005.7,,1016.7,,1,,2.12,,,,0,0,,,4517,,,4,,-1.5,-1.5,-0.5,0.1
108,서울,2025-02-05 16:00,-4.3,,,,5,,290,,37,,1.6,-16.8,1006.1,,1017.1,,1,,1.61,,,,0,0,,,3759,,,0.7,,-1.3,-1.3,-0.5,0.2
108,서울,2025-02-05 17:00,-4.9,,,,5.7,,270,,34,,1.5,-18.3,1006.4,,1017.4,,1,,0.87,,,,0,0,,,4081,,,-0.7,,-1.3,-1.3,-0.5,0.2
108,서울,2025-02-05 18:00,-6,,,,4.2,,270,,41,,1.6,-17.1,1006.6,,1017.7,,0.6,,0.24,,,,0,0,,,4308,,,-2,,-1.5,-1.3,-0.1,0.5
108,서울,2025-02-05 19:00,-6.9,,,,4.8,,270,,45,,1.6,-16.8,1007.7,,1018.8,,,9,,9,,,0,0,,,4477,,,-4.2,,-1.6,-1.5,-0.1,0.5
108,서울,2025-02-05 20:00,-7.5,,,,4.1,,290,,46,,1.6,-17.1,1008.6,,1019.7,,,9,,9,,,0,0,,,4080,,,-5.6,,-1.6,-1.7,-0.1,0.6
108,서울,2025-02-05 21:00,-8.4,,,,4.5,,270,,44,,1.4,-18.5,1009.5,,1020.7,,,9,,9,,,0,0,,,4308,,,-6.5,,-1.8,-2,-0.2,0.5
108,서울,2025-02-05 22:00,-9.2,,,,3.3,,250,,44,,1.3,-19.2,1010.2,,1021.4,,,9,,9,,,0,0,,,4434,,,-7.1,,-2,-2.2,-0.1,0.6
108,서울,2025-02-05 23:00,-9.7,,,,2.5,,270,,48,,1.4,-18.6,1010.9,,1022.2,,,9,,9,,,0,0,,,4122,,,-7.4,,-2.2,-2.5,-0.2,0.5
108,서울,2025-02-06 0:00,-10.2,,,,2.6,,340,,52,,1.5,-18.2,1010.7,,1022,,,9,,9,,,0,0,,,3981,,,-7.8,,-2.5,-2.8,-0.3,0.4
108,서울,2025-02-06 1:00,-10.8,,,,1.3,,270,,53,,1.4,-18.5,1011,,1022.3,,,9,,9,,,0,0,,,3992,,,-7.9,,-2.7,-3,-0.3,0.4
108,서울,2025-02-06 2:00,-10.9,,,,1,,290,,54,,1.4,-18.4,1010.8,,1022.1,,,9,,9,,,0,0,,,3926,,,-8,,-2.8,-3.1,-0.3,0.4
108,서울,2025-02-06 3:00,-11.2,,,,1,,270,,53,,1.4,-18.9,1010.7,,1022,,,9,,9,,,0,0,,,4492,,,-8.2,,-3,-3.2,-0.3,0.4
108,서울,2025-02-06 4:00,-11.5,,,,1.4,,250,,53,,1.4,-19.1,1010.2,,1021.5,,,9,,9,,,0,0,,,4634,,,-8.4,,-3.1,-3.4,-0.3,0.4
108,서울,2025-02-06 5:00,-11,,,,1.5,,290,,57,,1.5,-17.8,1010.6,,1021.9,,,9,,9,,,0,0,,,4131,,,-8.4,,-3.3,-3.5,-0.4,0.4
108,서울,2025-02-06 6:00,-11,,,,1.6,,290,,60,,1.6,-17.2,1010.9,,1022.2,,,9,,9,,,0,0,,,3758,,,-8.5,,-3.4,-3.7,-0.4,0.4
108,서울,2025-02-06 7:00,-10.9,,,,1,,290,,58,,1.6,-17.5,1011.3,,1022.6,,,9,,9,,,0,0,,,4003,,,-8.5,,-3.5,-3.8,-0.4,0.4
108,서울,2025-02-06 8:00,-11.2,,,,1,,50,,61,,1.6,-17.2,1012,,1023.3,,0,,0.02,,,,0,0,,,3667,,,-8.3,,-3.6,-3.9,-0.5,0.4
108,서울,2025-02-06 9:00,-9.9,,,,1.5,,180,,55,,1.6,-17.2,1012.4,,1023.7,,1,,0.48,,,,0,0,,,4068,,,-6.5,,-3.5,-3.9,-0.5,0.4
108,서울,2025-02-06 10:00,-6.7,,,,0.4,,0,,42,,1.6,-17.5,1011.6,,1022.7,,1,,1.21,,,,0,0,,,4273,,,-1.3,,-3,-3.9,-1.2,-0.3
108,서울,2025-02-06 11:00,-3.7,,,,2.2,,180,,35,,1.6,-16.9,1011.3,,1022.3,,1,,1.81,,,,0,0,,,4096,,,0.7,,-2.3,-3.4,-1.3,-0.4
108,서울,2025-02-06 12:00,-2.2,,,,2.9,,180,,33,,1.7,-16.3,1010.7,,1021.6,,1,,2.22,,,,0,0,,,3704,,,4.5,,-1.8,-2.9,-1.4,-0.5
108,서울,2025-02-06 13:00,-1,,,,3.5,,200,,34,,1.9,-14.9,1009.2,,1020.1,,1,,2.4,,,,3,3,Ac,27,4027,,,6.5,,-1.4,-2.3,-1.3,-0.4
108,서울,2025-02-06 14:00,-0.8,,,,3.3,,230,,42,,2.4,-12.1,1007.7,,1018.6,,0.8,,2.01,,,,7,7,Sc,15,3328,,,3,,-1.1,-1.8,-1,-0.2
108,서울,2025-02-06 15:00,-0.9,,,,4,,180,,51,,2.9,-9.7,1007.4,,1018.3,,0.1,,0.87,,,,9,9,Sc,9,2884,,,1.5,,-0.9,-1.6,-1,-0.1
108,서울,2025-02-06 16:00,-2.2,,,9,1.4,,230,,81,,4.2,-5,1007.3,,1018.2,,0,,0.25,,0.8,,10,10,St,2,51,,5,-0.2,,-0.7,-1.3,-0.8,0
108,서울,2025-02-06 17:00,-2,,,9,0.8,,180,,84,,4.4,-4.3,1007.5,,1018.4,,0,,0.11,,3.3,,9,9,Sc,4,1063,,5,-0.2,,-0.7,-1.2,-0.6,0.1
108,서울,2025-02-06 18:00,-1.9,,2.3,,0.9,,250,,85,,4.5,-4,1007.7,,1018.6,,0,,0.05,,3.1,3.3,8,5,ScCi,10,1103,,5,-0.2,,-0.6,-1.2,-0.8,-0.1
108,서울,2025-02-06 19:00,-2.5,,,9,1.4,,250,,82,,4.2,-5.1,1007.9,,1018.8,,0,,0,,3,,6,4,,37,1649,,,-0.3,,-0.6,-1.1,-0.6,0.1
108,서울,2025-02-06 20:00,-2.7,,,9,1.1,,230,,82,,4.1,-5.3,1008.3,,1019.2,,,9,,9,2.9,,8,7,,21,1640,,,-0.3,,-0.6,-1.2,-0.7,0
108,서울,2025-02-06 21:00,-2.8,,,9,1.6,,340,,81,,4,-5.6,1008.5,,1019.4,,,9,,9,2.8,,8,5,ScAs,5,1762,,,-0.3,,-0.6,-1.2,-0.7,0
108,서울,2025-02-06 22:00,-3.3,,,9,2.2,,340,,71,,3.4,-7.8,1009,,1020,,,9,,9,2.7,,9,2,,18,2332,,,-0.4,,-0.7,-1.2,-0.7,0
108,서울,2025-02-06 23:00,-4.1,,,9,0.7,,20,,64,,2.9,-9.9,1008.6,,1019.6,,,9,,9,2.6,,2,2,,18,2740,,,-0.6,,-0.7,-1.2,-0.7,0
108,서울,2025-02-07 0:00,-5,,,9,0.8,,50,,61,,2.6,-11.3,1007.9,,1018.9,,,9,,9,2.5,,0,0,,,3052,,,-1.3,,-0.8,-1.3,-0.7,0
108,서울,2025-02-07 1:00,-5.9,,,,2.4,,20,,73,,2.9,-9.9,1007.1,,1018.2,,,9,,9,2.5,,2,2,,35,2669,,,-2.2,,-0.9,-1.4,-0.7,0
108,서울,2025-02-07 2:00,-5.9,,,,2,,20,,77,,3,-9.2,1006.6,,1017.7,,,9,,9,2.4,,10,5,,13,2213,,,-2.5,,-1,-1.5,-0.7,0
108,서울,2025-02-07 3:00,-5.1,,,,1.7,,290,,78,,3.3,-8.3,1006.7,,1017.7,,,9,,9,2.3,,9,9,Sc,12,2146,,,-2.2,,-1,-1.5,-0.7,0
108,서울,2025-02-07 4:00,-5.2,,,9,1.5,,290,,74,,3.1,-9.1,1006.1,,1017.1,,,9,,9,2.4,,10,8,ScAs,8,1976,,5,-2.2,,-1,-1.6,-0.7,0
108,서울,2025-02-07 5:00,-5.5,,,9,2.8,,320,,65,,2.6,-11,1005.2,,1016.2,,,9,,9,2.5,,10,8,ScAs,7,2421,,5,-2.3,,-1.1,-1.6,-0.7,0
108,서울,2025-02-07 6:00,-6.5,,0,,5,,320,,78,,2.9,-9.7,1005,,1016.1,,,9,,9,2.5,0.2,10,8,ScAs,10,768,,5,-2.5,,-1.1,-1.6,-0.7,0
108,서울,2025-02-07 7:00,-6.9,,,9,2.6,,320,,81,,3,-9.6,1005.6,,1016.7,,,9,,9,2.8,,10,8,ScAs,5,302,,5,-2.5,,-1.2,-1.7,-0.7,0
108,서울,2025-02-07 8:00,-7.3,,,9,4,,290,,77,,2.7,-10.6,1007,,1018.1,,0,,0.01,,2.8,,10,8,ScAs,6,537,,5,-2.6,,-1.2,-1.7,-0.7,0
108,서울,2025-02-07 9:00,-7.6,,0.4,,4.1,,290,,73,,2.5,-11.6,1008.1,,1019.2,,0,,0.22,,2.6,0.5,7,7,Sc,8,2011,,5,-2.5,,-1.3,-1.8,-0.7,0
108,서울,2025-02-07 10:00,-7.6,,,9,4.6,,270,,59,,2,-14.2,1008.9,,1020,,0.2,,0.64,,2.4,,4,4,Sc,15,1562,,5,-2.3,,-1.4,-1.9,-0.7,0
108,서울,2025-02-07 11:00,-7.6,,,9,5,,290,,50,,1.7,-16.2,1009.7,,1020.9,,1,,1.88,,2.3,,1,1,Sc,11,2211,,,-1.5,,-1.3,-1.8,-0.5,0.1
108,서울,2025-02-07 12:00,-7.1,,0,,5.7,,270,,47,,1.7,-16.5,1009.5,,1020.6,,1,,2.29,,2.3,0,1,1,Sc,10,2399,,,-1,,-1.2,-1.8,-0.7,0
108,서울,2025-02-07 13:00,-6.8,,,9,5.1,,290,,47,,1.7,-16.2,1008.8,,1019.9,,1,,2.63,,1.8,,6,6,Sc,10,3319,,,-0.6,,-1.1,-1.7,-0.7,0
108,서울,2025-02-07 14:00,-7.7,,,9,5.9,,290,,47,,1.6,-17,1009,,1020.2,,0.8,,2.25,,1.8,,3,3,Sc,11,3135,,,-0.5,,-1,-1.6,-0.7,0
108,서울,2025-02-07 15:00,-7.7,,,9,5.8,,290,,44,,1.5,-17.8,1009.2,,1020.4,,1,,2.14,,1.7,,1,1,Sc,12,3119,,,-0.5,,-1.1,-1.6,-0.7,0
108,서울,2025-02-07 16:00,-7.7,,,9,5.6,,290,,44,,1.5,-17.8,1010,,1021.2,,1,,1.67,,1.7,,1,1,Sc,10,3007,,,-0.6,,-1.2,-1.7,-0.7,0
108,서울,2025-02-07 17:00,-8.2,,,9,5.5,,270,,44,,1.5,-18.3,1010.9,,1022.1,,1,,0.93,,1.6,,1,1,Sc,10,2939,,,-1.9,,-1.3,-1.8,-0.7,0
108,서울,2025-02-07 18:00,-9.1,,,9,4.2,,270,,51,,1.6,-17.4,1011.8,,1023,,0.6,,0.27,,1.6,,0,0,,,2930,,,-3.2,,-1.4,-2,-0.7,0
108,서울,2025-02-07 19:00,-9.8,,,9,3.9,,250,,53,,1.5,-17.6,1013.1,,1024.4,,0,,0,,1.6,,0,0,,,2816,,,-3.8,,-1.6,-2.1,-0.7,0
108,서울,2025-02-07 20:00,-10.1,,,9,3.5,,250,,56,,1.6,-17.2,1014,,1025.3,,,9,,9,1.6,,0,0,,,2762,,,-4.1,,-1.8,-2.2,-0.7,0
108,서울,2025-02-07 21:00,-10.3,,,9,3.3,,270,,54,,1.5,-17.8,1014.8,,1026.1,,,9,,9,1.6,,0,0,,,2853,,,-4.4,,-2,-2.4,-0.7,0
108,서울,2025-02-07 22:00,-10.6,,,9,2.3,,270,,55,,1.5,-17.9,1015.3,,1026.7,,,9,,9,1.6,,0,0,,,3035,,,-4.6,,-2.1,-2.5,-0.8,0
108,서울,2025-02-07 23:00,-10.6,,,9,3,,290,,55,,1.5,-17.9,1015.5,,1026.9,,,9,,9,1.6,,0,0,,,2980,,,-4.7,,-2.3,-2.7,-0.9,-0.1
108,서울,2025-02-08 0:00,-10.7,,,9,2.9,,270,,56,,1.5,-17.7,1015.8,,1027.1,,,9,,9,1.5,,0,0,,,3090,,,-4.9,,-2.4,-2.8,-0.9,-0.1
108,서울,2025-02-08 1:00,-10.7,,,,3.3,,270,,56,,1.5,-17.7,1016.3,,1027.7,,,9,,9,1.5,,0,0,,,3225,,,-5,,-2.5,-2.9,-0.9,-0.1
108,서울,2025-02-08 2:00,-10.9,,,,2.4,,250,,57,,1.5,-17.7,1015.9,,1027.3,,,9,,9,1.5,,0,0,,,3337,,,-5.1,,-2.6,-3,-1,-0.2
108,서울,2025-02-08 3:00,-11.2,,,,1.8,,270,,58,,1.5,-17.8,1016.2,,1027.6,,,9,,9,1.5,,0,0,,,3284,,,-5.2,,-2.7,-3.1,-1,-0.2
108,서울,2025-02-08 4:00,-11.2,,,,2.8,,250,,59,,1.5,-17.6,1016.1,,1027.5,,,9,,9,1.5,,0,0,,,3324,,,-5.3,,-2.8,-3.2,-1.1,-0.2
108,서울,2025-02-08 5:00,-11.4,,,,2.9,,270,,60,,1.5,-17.6,1015.9,,1027.3,,,9,,9,1.5,,0,0,,,3350,,,-5.4,,-2.8,-3.3,-1.2,-0.3
108,서울,2025-02-08 6:00,-11.5,,,,2.4,,250,,60,,1.5,-17.7,1016.2,,1027.6,,,9,,9,1.5,,0,0,,,3534,,,-5.4,,-2.9,-3.4,-1.2,-0.3
108,서울,2025-02-08 7:00,-11.5,,,,2.7,,250,,60,,1.5,-17.7,1016.7,,1028.1,,,9,,9,1.5,,0,0,,,3423,,,-5.5,,-3,-3.5,-1.3,-0.3
108,서울,2025-02-08 8:00,-11.4,,,,3,,270,,58,,1.5,-18,1017.3,,1028.7,,0,,0.03,,1.5,,0,0,,,3597,,,-5.5,,-3.1,-3.5,-1.3,-0.3
108,서울,2025-02-08 9:00,-10.5,,,,2.2,,270,,57,,1.6,-17.3,1018.3,,1029.7,,1,,0.55,,1.5,,0,0,,,3739,,,-5.1,,-3.1,-3.6,-1.3,-0.3
108,서울,2025-02-08 10:00,-8.9,,,,3.6,,290,,53,,1.7,-16.7,1018.6,,1029.9,,1,,1.28,,1.5,,0,0,,,3280,,,-3.3,,-2.9,-3.5,-1.4,-0.4
108,서울,2025-02-08 11:00,-7.9,,,,3.5,,290,,49,,1.7,-16.7,1018.5,,1029.8,,1,,1.9,,1.4,,0,0,,,3284,,,-2,,-2.6,-3.4,-1.5,-0.5
108,서울,2025-02-08 12:00,-7,,,,2.9,,290,,46,,1.7,-16.6,1018.2,,1029.4,,1,,2.34,,1.4,,0,0,,,3396,,,-1,,-2.3,-3.1,-1.6,-0.5
108,서울,2025-02-08 13:00,-6.2,,,,2.8,,290,,46,,1.8,-15.9,1017.4,,1028.6,,1,,2.52,,1.3,,0,0,,,3549,,,-0.6,,-2,-2.9,-1.6,-0.5
108,서울,2025-02-08 14:00,-4.8,,,,2.6,,250,,46,,2,-14.6,1016.7,,1027.8,,1,,2.46,,1,,0,0,,,2626,,,-0.4,,-1.7,-2.6,-1.5,-0.5
108,서울,2025-02-08 15:00,-4,,,,2.9,,250,,45,,2,-14.2,1016.3,,1027.4,,1,,2.17,,0.8,,0,0,,,3507,,,-0.1,,-1.5,-2.2,-1.4,-0.5
108,서울,2025-02-08 16:00,-3.7,,,,3.2,,270,,45,,2.1,-13.9,1016.3,,1027.4,,1,,1.66,,0.7,,0,0,,,3380,,,-0.1,,-1.3,-1.9,-1.2,-0.3
108,서울,2025-02-08 17:00,-4,,,,3,,290,,45,,2,-14.2,1016.4,,1027.5,,1,,0.93,,0.7,,0,0,,,3237,,,-0.2,,-1.2,-1.8,-1.1,-0.3
108,서울,2025-02-08 18:00,-5.1,,,,3.1,,270,,49,,2.1,-14.1,1016.6,,1027.7,,0.6,,0.28,,0.7,,0,0,,,3409,,,-0.5,,-1.3,-1.8,-1,-0.2
108,서울,2025-02-08 19:00,-5.8,,,,1.6,,270,,52,,2.1,-14.1,1016.9,,1028.1,,0,,0,,0.7,,0,0,,,3192,,,-1.5,,-1.4,-1.9,-1,-0.2
108,서울,2025-02-08 20:00,-6.2,,,,2.6,,270,,55,,2.1,-13.7,1017.2,,1028.4,,,9,,9,0.7,,0,0,,,3330,,,-3.4,,-1.6,-2,-0.9,-0.2
108,서울,2025-02-08 21:00,-6.5,,,,2.4,,250,,58,,2.2,-13.4,1017.7,,1028.9,,,9,,9,0.7,,0,0,,,3173,,,-4,,-1.7,-2.1,-0.9,-0.1
108,서울,2025-02-08 22:00,-6.8,,,,2.6,,270,,59,,2.2,-13.4,1018.1,,1029.3,,,9,,9,0.7,,0,0,,,3013,,,-4.3,,-1.9,-2.2,-0.9,-0.1
